,CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM,NEW_NAME
85,463,209,597,124535,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1255.0,NAMED,DTBNBXWJWCWCIK-UHFFFAOYSA-N,O=P(O)(OC(C(O)=O)=C)O,phosphoenolpyruvate (PEP),phosphoenolpyruvate (PEP),10526-80-4,980,HMDB0000263,C00074,1005,Neg,phosphoenolpyruvatePEP
86,480,400,1898,155455,Amino Acid,Urea cycle; Arginine and Proline Metabolism,502.0,NAMED,ONIBWKKTOPOVIA-UHFFFAOYSA-N,OC(C1CCCN1)=O,proline,proline,147-85-3,128566,"HMDB0000162,HMDB0003411","C00148,C000763","8988,145742,614",Pos Early,proline
87,482,305,527,146396,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1257.0,NAMED,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,CC(O)C(O)=O,lactate,lactate,79-33-4,592,HMDB0000190,C00186,612,Polar,lactate
88,491,400,1651,155439,Cofactors and Vitamins,Vitamin B6 Metabolism,4472.0,NAMED,RADKZDMFGJYCBB-UHFFFAOYSA-N,OC1=C(C)N=CC(CO)=C1C=O,pyridoxal,pyridoxal,65-22-5,1021,HMDB0001545,C00250,1050,Pos Early,pyridoxal
89,498,402,1806,165222,Cofactors and Vitamins,Vitamin A Metabolism,4451.0,NAMED,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,C/C(/C=C/C(C(C)(CCC1)C)=C1C)=C\C=C\C(C)=C\CO,retinol (vitamin A),retinol (vitamin A),68-26-8,393012,HMDB0000305,C00473,445354,Pos Late,retinolvitaminA
90,500,209,1827,123225,Cofactors and Vitamins,Riboflavin Metabolism,4353.0,NAMED,AUNGANRZJHBGPY-UHFFFAOYSA-N,OC(C(O)C(O)CO)CN1C(C=C2C)=C(C=C2C)N=C(C(N3)=O)C1=NC3=O,riboflavin (vitamin B2),riboflavin (vitamin B2),83-88-5,431981,HMDB0000244,C00255,493570,Neg,riboflavinvitaminB
91,501,305,1515,164364,Xenobiotics,Drug - Topical Agents,5990.0,NAMED,YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC1=C(C(O)=O)C=CC=C1,salicylate,salicylate,69-72-7,331,HMDB0001895,C00805,338,Polar,salicylate
92,503,400,1648,155437,Amino Acid,"Glycine, Serine and Threonine Metabolism",10.0,NAMED,MTCFGRXMJLQNBG-REOHCLBHSA-N,OC([C@@H](N)CO)=O,serine,serine,56-45-1,5736,HMDB0000187,C00065,5951,Pos Early,serine
93,504,400,2342,155468,Amino Acid,Tryptophan Metabolism,292.0,NAMED,QZAYGJVTTNCVMB-UHFFFAOYSA-N,NCCC1=CNC(C=C2)=C1C=C2O,serotonin,serotonin,153-98-0,5013,HMDB0000259,C00780,5202,Pos Early,serotonin
94,507,400,603,155336,Amino Acid,Polyamine Metabolism,560.0,NAMED,PFNFFQXMRSDOHW-UHFFFAOYSA-N,NCCCNCCCCNCCCN,spermine,spermine,71-44-3,1072,HMDB0001256,C00750,1103,Pos Early,spermine
95,512,400,2125,155458,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",477.0,NAMED,XOAAWQZATWQOTB-UHFFFAOYSA-N,NCCS(=O)(O)=O,taurine,taurine,107-35-7,1091,HMDB0000251,C00245,1123,Pos Early,taurine
96,519,209,1365,125728,Lipid,Long Chain Saturated Fatty Acid,1525.0,NAMED,TUNFSRHWOTWDNC-UHFFFAOYSA-N,OC(CCCCCCCCCCCCC)=O,myristate (14:0),myristate (14:0),544-63-8,10539,HMDB0000806,C06424,11005,Neg,myristate
97,533,400,1670,155443,Amino Acid,Urea cycle; Arginine and Proline Metabolism,492.0,NAMED,XSQUKJJJFZCRTK-UHFFFAOYSA-N,O=C(N)N,urea,urea,57-13-6,1143,HMDB0000294,C00086,1176,Pos Early,urea
98,535,209,606,123185,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4240.0,NAMED,DRTQHJPVMGBUCF-UHFFFAOYSA-N,OC1C(N(C=CC2=O)C(N2)=O)OC(CO)C1O,uridine,uridine,58-96-8,5807,HMDB0000296,C00299,6029,Neg,uridine
99,536,209,1412,123201,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4256.0,NAMED,MXHRCPNRJAMMIM-UHFFFAOYSA-N,O=C(NC1=O)N(C=C1)C(CC2O)OC2CO,2'-deoxyuridine,2'-deoxyuridine,951-78-0,13118,HMDB0000012,C00526,13712,Neg,deoxyuridine
100,537,400,607,155340,Amino Acid,Histidine Metabolism,80.0,NAMED,LOIYMIARKYCTBW-OWOJBTEDSA-N,O=C(O)/C=C/C1=CNC=N1,trans-urocanate,trans-urocanate,104-98-3,643824,HMDB0000301,C00785,736715,Pos Early,transurocanate
101,561,400,57,155297,Amino Acid,Glutamate Metabolism,46.0,NAMED,WHUUTDBJXJRKMK-VKHMYHEASA-N,O=C(O)[C@@H](N)CCC(O)=O,glutamate,glutamate,56-86-0,591,HMDB0000148,"C00025,C00217",33032,Pos Early,glutamate
102,563,400,53,155293,Amino Acid,Glutamate Metabolism,47.0,NAMED,ZDXPYRJPNDTMRX-VKHMYHEASA-N,OC([C@@H](N)CCC(N)=O)=O,glutamine,glutamine,56-85-9,5746,HMDB0000641,C00064,5961,Pos Early,glutamine
103,564,400,1284,155352,Amino Acid,"Glycine, Serine and Threonine Metabolism",17.0,NAMED,AYFVYJQAPQTCCC-GBXIJSLDSA-N,N[C@H](C(O)=O)[C@H](O)C,threonine,threonine,72-19-5,6051,HMDB0000167,C00188,6288,Pos Early,threonine
104,565,400,54,155294,Amino Acid,Tryptophan Metabolism,259.0,NAMED,QIVBCDIJIAJPQS-VIFPVBQESA-N,O=C(O)[C@@H](N)CC1=CNC2=C1C=CC=C2,tryptophan,tryptophan,73-22-3,6066,HMDB0000929,C00078,6305,Pos Early,tryptophan
105,566,400,1649,155438,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",421.0,NAMED,KZSNJWFQEVHDMF-BYPYZUCNSA-N,N[C@H](C(O)=O)C(C)C,valine,valine,72-18-4,6050,HMDB0000883,C00183,6287,Pos Early,valine
106,568,400,2150,155464,Cofactors and Vitamins,Vitamin B6 Metabolism,4469.0,NAMED,NHZMQXZHNVQTQA-UHFFFAOYSA-N,NCC(C(O)=C(C)N=C1)=C1CO,pyridoxamine,pyridoxamine,58052-48-5,1023,HMDB0001431,C00534,1052,Pos Early,pyridoxamine
107,572,305,48152,151982,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1240.0,NAMED,WQZGKKKJIJFFOK-DVKNGEFBSA-N,O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,glucose,glucose,50-99-7,71358,HMDB0000122,C00031,5793,Polar,glucose
108,798,400,555,155320,Nucleotide,"Purine Metabolism, Adenine containing",4167.0,NAMED,OIRDTQYFTABQOQ-KQYNXXCUSA-N,NC1=NC=NC2=C1N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3,adenosine,adenosine,58-61-7,54923,HMDB0000050,C00212,60961,Pos Early,adenosine
109,799,400,3141,155487,Amino Acid,"Glycine, Serine and Threonine Metabolism",7.0,NAMED,KWIUHFFTVRNATP-UHFFFAOYSA-N,O=C(C[N+](C)(C)C)[O-],betaine,betaine,107-43-7,"19951173,242",HMDB0000043,C00719,247,Pos Early,betaine
110,800,400,1868,155454,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",461.0,NAMED,XUJNEKJLAYXESH-REOHCLBHSA-N,SC[C@H](N)C(O)=O,cysteine,cysteine,"56-89-3,52-90-4",5653,HMDB0000574,C00097,5862,Pos Early,cysteine
111,803,305,584,146414,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",1370.0,NAMED,WQZGKKKJIJFFOK-DXQLJALPSA-N,O[C@@H]1C(CO)O[C@@H](O)[C@@H](O)[C@H]1O,mannose,mannose,3458-28-4,141983,HMDB0000169,"C00159,C02209,C00936","82308,439680,185698,18950",Polar,mannose
112,806,400,5086,155492,Amino Acid,"Glycine, Serine and Threonine Metabolism",6.0,NAMED,FFDGPVCHZBVARC-UHFFFAOYSA-N,CN(C)CC(O)=O,dimethylglycine,dimethylglycine,1118-68-9,653,HMDB0000092,C03626,673,Pos Early,dimethylglycine
113,811,400,1126,155351,Amino Acid,Alanine and Aspartate Metabolism,29.0,NAMED,QNAYBMKLOCPYGJ-REOHCLBHSA-N,O=C(O)[C@@H](N)C,alanine,alanine,56-41-7,5735,HMDB0000161,C00041,5950,Pos Early,alanine
114,815,400,1299,155353,Amino Acid,Tyrosine Metabolism,167.0,NAMED,OUYCCCASQSFEME-QMMMGPOBSA-N,N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,tyrosine,tyrosine,60-18-4,5833,HMDB0000158,C00082,6057,Pos Early,tyrosine
115,818,305,15872,147518,Lipid,Fatty Acid Synthesis,1490.0,NAMED,OFOBLEOULBTSOW-UHFFFAOYSA-N,O=C(O)CC(O)=O,malonate,malonate,"26522-22-85-0,141-82-2",844,HMDB0000691,C00383,867,Polar,malonate
116,821,209,33442,125870,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4242.0,NAMED,PTJWIQPHWPFNBW-GBNDHIKLSA-N,O[C@]1([H])[C@@](O)([H])[C@](CO)([H])O[C@]1(C2=CNC(NC2=O)=O)[H],pseudouridine,pseudouridine,1445-07-4,21403010,HMDB0000767,C02067,15047,Neg,pseudouridine
117,823,305,48990,160586,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1256.0,NAMED,LCTONWCANYUPML-UHFFFAOYSA-N,CC(C(O)=O)=O,pyruvate,pyruvate,127-17-3,96901,HMDB0000243,C00022,1060,Polar,pyruvate
118,825,400,605,155338,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4241.0,NAMED,ISAKRJDGNUQOIC-UHFFFAOYSA-N,O=C(NC=C1)NC1=O,uracil,uracil,66-22-8,1141,HMDB0000300,C00106,1174,Pos Early,uracil
119,826,305,15581,146484,Carbohydrate,Pentose Metabolism,1284.0,NAMED,PYMYPHUHKUWMLA-VPENINKCSA-N,O=C[C@@H]([C@H]([C@@H](CO)O)O)O,xylose,xylose,609-06-3,85957,HMDB0000098,C00181,135191,Polar,xylose
120,827,400,514,155308,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4272.0,NAMED,UHDGCWIWMRVCDJ-XVFCMESISA-N,OC[C@@H]1[C@H]([C@H]([C@H](N2C(N=C(C=C2)N)=O)O1)O)O,cytidine,cytidine,65-46-3,5940,HMDB0000089,C00475,6175,Pos Early,cytidine
121,828,305,575,146408,Carbohydrate,Pentose Metabolism,1286.0,NAMED,SRBFZHDQGSBBOR-SQOUGZDYSA-N,O[C@@H]1CO[C@@H](O)[C@@H](O)[C@@H]1O,arabinose,arabinose,28697-53-2,59687,HMDB0029942,C00216,66308,Polar,arabinose
122,869,400,2856,155482,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4235.0,NAMED,DJJCXFVJDGTHFX-XVFCMESISA-N,O[C@]1([H])[C@@](O)([H])[C@](COP(O)(O)=O)([H])O[C@]1(N(C=C2)C(NC2=O)=O)[H],uridine 5'-monophosphate (UMP),UMP,3387-36-8,1399139,HMDB0000288,C00105,6030,Pos Early,UMP
123,872,209,2183,124827,Nucleotide,"Pyrimidine Metabolism, Thymine containing",4295.0,NAMED,IQFYYKKMVGJFEH-XLPZGREQSA-N,O=C(NC(C(C)=C1)=O)N1[C@]2([C@@]([C@@]([C@@](CO)(O2)[H])(O)[H])([H])[H])[H],thymidine,thymidine,50-89-5,5585,HMDB0000273,C00214,5789,Neg,thymidine
124,873,400,5341,155495,Cofactors and Vitamins,Thiamine Metabolism,4442.0,NAMED,OHQKBYLHTFYNQF-UHFFFAOYSA-N,NC1=C(C[N+]2=CSC(CC[O-])=C2C)C=NC(C)=N1,thiamin (vitamin B1),thiamin (vitamin B1),59-43-8,,HMDB0000235,"DG00125,C00378,D08580",1130,Pos Early,thiaminvitaminB
125,878,305,577,146410,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",1364.0,NAMED,RFSUNEUAIZKAJO-ARQDHWQXSA-N,OC[C@@]1(O)O[C@H](CO)[C@@H](O)[C@@H]1O,fructose,fructose,57-48-7,5764,HMDB0000660,C00095,2723872,Polar,fructose
126,880,400,554,155319,Nucleotide,"Purine Metabolism, Adenine containing",4168.0,NAMED,GFFGJBXGBJISGV-UHFFFAOYSA-N,NC1=NC=NC2=C1N=CN2,adenine,adenine,73-24-5,185,HMDB0000034,C00147,190,Pos Early,adenine
127,881,400,573,155326,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4273.0,NAMED,OPTASPLRGRRNAP-UHFFFAOYSA-N,NC1=NC(NC=C1)=O,cytosine,cytosine,71-30-7,577,HMDB0000630,C00380,597,Pos Early,cytosine
128,882,209,604,126810,Nucleotide,"Pyrimidine Metabolism, Thymine containing",4298.0,NAMED,RWQNBRDOKXIBIV-UHFFFAOYSA-N,O=C1C(C)=CNC(N1)=O,thymine,thymine,65-71-4,1103,HMDB0000262,C00178,1135,Neg,thymine
129,888,209,1642,125736,Lipid,Medium Chain Fatty Acid,1512.0,NAMED,GHVNFZFCNZKVNT-UHFFFAOYSA-N,CCCCCCCCCC(O)=O,caprate (10:0),caprate (10:0),334-48-5,2863,HMDB0000511,C01571,2969,Neg,caprate
130,891,209,1121,125718,Lipid,Long Chain Saturated Fatty Acid,1530.0,NAMED,KEMQGTRYUADPNZ-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCC,margarate (17:0),margarate (17:0),506-12-7,10033,HMDB0002259,,10465,Neg,margarate
131,892,209,1356,125722,Lipid,Long Chain Saturated Fatty Acid,1534.0,NAMED,ISYWECDDZWTKFF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCC(O)=O,nonadecanoate (19:0),nonadecanoate (19:0),646-30-0,12071,HMDB0000772,C16535,12591,Neg,nonadecanoate
132,893,209,1118,125716,Lipid,Long Chain Saturated Fatty Acid,1535.0,NAMED,VKOBVWXKNCXXDE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC(O)=O,arachidate (20:0),arachidate (20:0),506-30-9,10035,HMDB0002212,C06425,10467,Neg,arachidate
133,913,305,15586,146486,Carbohydrate,Glycogen Metabolism,1317.0,NAMED,GUBGYTABKSRVRQ-ASMJPISFSA-N,O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@H](O[C@@H]2CO)O)O)O)O,maltose,maltose,6363-53-7,388469,HMDB0000163,C00208,10991489,Polar,maltose
134,914,305,1471,147709,Carbohydrate,Pentose Metabolism,1278.0,NAMED,PYMYPHUHKUWMLA-LMVFSUKVSA-N,O=C[C@@H]([C@@H]([C@@H](CO)O)O)O,ribose,ribose,50-69-1,4470639,HMDB0000283,C00121,5779,Polar,ribose
135,917,400,512,155306,Amino Acid,Alanine and Aspartate Metabolism,40.0,NAMED,DCXYFEDJOCDNAF-REOHCLBHSA-N,NC(C[C@H](N)C(O)=O)=O,asparagine,asparagine,70-47-3,6031,HMDB0000168,C00152,6267,Pos Early,asparagine
136,923,305,601,145712,Nucleotide,"Pyrimidine Metabolism, Orotate containing",4227.0,NAMED,UFIVEPVSAGBUSI-UHFFFAOYSA-N,O=C(C(NC1=O)CC(N1)=O)O,dihydroorotate,dihydroorotate,155-54-4,628,HMDB03349,C00337,648,Polar,dihydroorotate
137,925,209,1644,125738,Lipid,Medium Chain Fatty Acid,1508.0,NAMED,MNWFXJYAOYHMED-UHFFFAOYSA-N,CCCCCCC(O)=O,heptanoate (7:0),heptanoate (7:0),111-14-8,7803,HMDB0000666,C17714,8094,Neg,heptanoate
138,926,209,32489,125850,Lipid,Medium Chain Fatty Acid,1507.0,NAMED,FUZZWVXGSFPDMH-UHFFFAOYSA-N,CCCCCC(O)=O,caproate (6:0),caproate (6:0),142-62-1,8552,HMDB0000535,C01585,8892,Neg,caproate
139,932,209,32492,125852,Lipid,Medium Chain Fatty Acid,1509.0,NAMED,WWZKQHOCKIZLMA-UHFFFAOYSA-N,CCCCCCCC(O)=O,caprylate (8:0),caprylate (8:0),124-07-2,370,HMDB0000482,C06423,379,Neg,caprylate
140,935,305,1519,147116,Carbohydrate,Disaccharides and Oligosaccharides,1343.0,NAMED,CZMRCDWAGMRECN-UGDNZRGBSA-N,OC[C@]1(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)[C@H]([C@@H]([C@@H](CO)O1)O)O,sucrose,sucrose,57-50-1,5768,HMDB0000258,C00089,5988,Polar,sucrose
141,980,209,1361,125726,Lipid,Long Chain Saturated Fatty Acid,1527.0,NAMED,WQEPLUUGTLDZJY-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCC,pentadecanoate (15:0),pentadecanoate (15:0),"10002-84-2,1002-84-2",13249,HMDB0000826,C16537,13849,Neg,pentadecanoate
142,1001,400,32306,155905,Amino Acid,Urea cycle; Arginine and Proline Metabolism,520.0,NAMED,PMMYEEVYMWASQN-DMTCNVIQSA-N,O[C@@H]1C[C@@H](C(O)=O)NC1,trans-4-hydroxyproline,hydroxyproline,51-35-4,5605,HMDB0000725,C01157,5810,Pos Early,hydroxyproline
143,1002,305,1107,146424,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4154.0,NAMED,POJWUDADGALRAB-UHFFFAOYSA-N,O=C(N1)C(NC(N)=O)NC1=O,allantoin,allantoin,97-59-6,199,HMDB0000462,"C02348,C01551,C02350","439714,204,439713",Polar,allantoin
144,1004,209,3147,123237,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4142.0,NAMED,LRFVTYWOQMYALW-UHFFFAOYSA-N,O=C(N1)C(N=CN2)=C2NC1=O,xanthine,xanthine,69-89-6,1151,HMDB0000292,C00385,1188,Neg,xanthine
145,1021,209,1494,123209,Amino Acid,Glutathione Metabolism,587.0,NAMED,ODHCTXKNWHHXJC-VKHMYHEASA-N,O=C1CC[C@@H]([C@@](O)=O)N1,5-oxoproline,5-oxoproline,98-79-3,7127,HMDB0000267,"C02237,C01879","439685,7405",Neg,oxoproline
146,1022,400,1512,155387,Amino Acid,Tryptophan Metabolism,287.0,NAMED,SIOXPEMLGUPBBT-UHFFFAOYSA-N,O=C(O)C1=NC=CC=C1,picolinate,picolinate,98-98-6,993,HMDB0002243,C10164,1018,Pos Early,picolinate
147,1023,400,1516,155390,Amino Acid,"Glycine, Serine and Threonine Metabolism",5.0,NAMED,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,CNCC(O)=O,sarcosine,sarcosine,107-97-1,1057,HMDB0000271,C00213,1088,Pos Early,sarcosine
148,1024,209,1508,124797,Cofactors and Vitamins,Pantothenate and CoA Metabolism,4358.0,NAMED,GHOKWGTUZJEAQD-ZETCQYMHSA-N,O=C(NCCC(O)=O)[C@H](O)C(C)(C)CO,pantothenate,pantothenate (Vitamin B5),137-08-6,6361,HMDB0000210,C00864,6613,Neg,pantothenateVitaminB
149,1025,400,1444,155369,Amino Acid,Lysine Metabolism,133.0,NAMED,HXEACLLIILLPRG-UHFFFAOYSA-N,OC(C1NCCCC1)=O,pipecolate,pipecolate,4043-87-2,,HMDB0000070,,,Pos Early,pipecolate
150,1026,400,1600,155428,Lipid,Phospholipid Metabolism,2256.0,NAMED,SUHOOTKUPISOBE-UHFFFAOYSA-N,NCCOP(O)(O)=O,phosphoethanolamine,phosphoethanolamine (PE),1071-23-4,990,HMDB0000224,C00346,1015,Pos Early,phosphoethanolaminePE
151,1052,305,1572,146444,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1260.0,NAMED,RBNPOMFGQQGHHO-UHFFFAOYSA-N,O=C(O)C(O)CO,glycerate,glycerate,600-19-1,732,"HMDB0000139,HMDB0006372",C00258,"439194,752",Polar,glycerate
152,1053,400,3155,155489,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4259.0,NAMED,JSJWCHRYRHKBBW-UHFFFAOYSA-N,OC(CCNC(N)=O)=O,3-ureidopropionate,3-ureidopropionate,462-88-4,109,HMDB0000026,C02642,111,Pos Early,ureidopropionate
153,1082,209,1587,126818,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",341.0,NAMED,WXNXCEHXYPACJF-ZETCQYMHSA-N,O=C(O)[C@H](CC(C)C)NC(C)=O,N-acetylleucine,N-acetylleucine,1188-21-2,64075,HMDB0011756,C02710,70912,Neg,Nacetylleucine
154,1083,209,1589,124587,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",441.0,NAMED,XUYPXLNMDZIRQH-LURJTMIESA-N,O=C(O)[C@H](CCSC)NC(C)=O,N-acetylmethionine,N-acetylmethionine,65-82-7,395338,HMDB0011745,C02712,448580,Neg,Nacetylmethionine
155,1084,209,1591,124807,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",422.0,NAMED,IHYJTAOFMMMOPX-LURJTMIESA-N,O=C(O)[C@@H](NC(C)=O)C(C)C,N-acetylvaline,N-acetylvaline,96-81-1,60154,HMDB0011757,,66789,Neg,Nacetylvaline
156,1087,209,1552,125983,Lipid,Long Chain Monounsaturated Fatty Acid,1565.0,NAMED,DPUOLQHDNGRHBS-KTKRTIGZSA-N,OC(CCCCCCCCCCC\C=C/CCCCCCCC)=O,erucate (22:1n9),erucate (22:1n9),112-86-7,7924,HMDB0002068,C08316,"8216,5281116",Neg,erucaten
157,1090,402,43807,159596,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,4430.0,NAMED,BPYKTIZUTYGOLE-KDUUSRDASA-N,CC(C(N\1)=O)=C(C=C)C1=C/C2=C(C)C(CCC(O)=O)=C(CC3=C(CCC(O)=O)C(C)=C(/C=C4NC(C(C=C)=C/4C)=O)N3)N2,"bilirubin (Z,Z)",bilirubin,635-65-4,4444055,HMDB0000054,C00486,5280352,Pos Late,bilirubin
158,1094,209,2761,161549,Amino Acid,Tyrosine Metabolism,250.0,NAMED,XUIIKFGFIJCVMT-LBPRGKRZSA-N,OC1=C(I)C=C(OC2=C(I)C=C(C[C@H](N)C(O)=O)C=C2I)C=C1I,thyroxine,thyroxine,51-48-9,5614,HMDB0000248,C01829,5819,Neg,thyroxine
159,1099,209,1573,124583,Nucleotide,"Purine Metabolism, Guanine containing",4203.0,NAMED,NYHBQMYGNKIUIF-UUOKFMHZSA-N,O=C1C(N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)=C2N=C(N)N1,guanosine,guanosine,118-00-3,6544,HMDB0000133,C00387,6802,Neg,guanosine
160,1102,209,2734,123231,Peptide,Gamma-glutamyl Amino Acid,662.0,NAMED,VVLXCWVSSLFQDS-QWRGUYRKSA-N,OC(C=C1)=CC=C1C[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O,gamma-glutamyltyrosine,gamma-glutamyltyrosine,7432-23-7,85142,HMDB0011741,,94340,Neg,gammaglutamyltyrosine
161,1104,400,1584,155418,Xenobiotics,Food Component/Plant,4987.0,NAMED,KTHADMDGDNYQRX-UHFFFAOYSA-N,O=C(OC)CC1=CNC2=C1C=CC=C2,methyl indole-3-acetate,methyl indole-3-acetate,1912-33-0,67279,HMDB0029738,,74706,Pos Early,methylindoleacetate
162,1105,402,1561,164189,Cofactors and Vitamins,Tocopherol Metabolism,4382.0,NAMED,GVJHHUAWPYXKBD-IEOSBIPESA-N,CC1=C2C(O[C@@](CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)C)(C)CC2)=C(C)C(C)=C1O,alpha-tocopherol,alpha-tocopherol,"10191-41-0,59-02-9",14265,HMDB0001893,C02477,86472,Pos Late,alphatocopherol
163,1110,305,1585,147717,Amino Acid,Alanine and Aspartate Metabolism,31.0,NAMED,KTHDTJVBEPMMGL-VKHMYHEASA-N,O=C(O)[C@@H](NC(C)=O)C,N-acetylalanine,N-acetylalanine,97-69-8,79449,HMDB0000766,C02847,88064,Polar,Nacetylalanine
164,1113,400,1558,155399,Amino Acid,Polyamine Metabolism,568.0,NAMED,UZTFMUBKZQVKLK-UHFFFAOYSA-N,CC(NCCCC(O)=O)=O,4-acetamidobutanoate,4-acetamidobutanoate,3025-96-5,17180,HMDB0003681,C02946,18189,Pos Early,acetamidobutanoate
165,1114,400,1566,155405,Nucleotide,"Pyrimidine Metabolism, Thymine containing",4304.0,NAMED,QCHPKSFMDHPSNR-UHFFFAOYSA-N,O=C(O)C(C)CN,3-aminoisobutyrate,3-aminoisobutyrate,"214139-20-5,10569-72-9",58481,HMDB0002166,C05145,64956,Pos Early,aminoisobutyrate
166,1124,209,1564,124575,Energy,TCA Cycle,1457.0,NAMED,KRKNYBCHXYNGOX-UHFFFAOYSA-N,OC(CC(CC(O)=O)(O)C(O)=O)=O,citrate,citrate,77-92-9,305,HMDB0000094,C00158,311,Neg,citrate
167,1125,209,1559,124573,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4252.0,NAMED,OIVLITBTBDPEFK-UHFFFAOYSA-N,O=C(CCN1)NC1=O,"5,6-dihydrouracil","5,6-dihydrouracil",504-07-4,629,HMDB0000076,C00429,649,Neg,dihydrouracil
168,1128,400,42374,156916,Amino Acid,Glutathione Metabolism,588.0,NAMED,QWCKQJZIFLGMSD-GSVOUGTGSA-N,N[C@H](CC)C(O)=O,2-aminobutyrate,2-aminobutyrate,1492-24-6,388757,HMDB0000452,C02356,80283,Pos Early,aminobutyrate
169,1134,209,1604,124593,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4152.0,NAMED,LEHOTFFKMJEONL-UHFFFAOYSA-N,O=C1NC(NC(NC2=O)=O)=C2N1,urate,urate,"120K5305,69-93-2",,HMDB0000289,C00366,1175,Neg,urate
170,1135,209,1605,125991,Lipid,Secondary Bile Acid Metabolism,3525.0,NAMED,RUDATBOHQWOJDD-UZVSRGJWSA-N,O[C@@H]1[C@@]2([H])[C@]3([H])CC[C@@]([C@@H](CCC(O)=O)C)([H])[C@@]3(C)CC[C@]2([H])[C@@]4(C)CC[C@@H](O)C[C@@]4([H])C1,ursodeoxycholate,ursodeoxycholate,128-13-2,29131,HMDB0000946,C07880,31401,Neg,ursodeoxycholate
171,1137,209,38102,127707,Lipid,Endocannabinoid,2177.0,NAMED,BOWVQLFMWHZBEF-KTKRTIGZSA-N,O=C(NCCO)CCCCCCC/C=C\CCCCCCCC,oleoyl ethanolamide,oleoyl ethanolamide,"111-58-0,11-58-0",4446574,HMDB0002088,,5283454,Neg,oleoylethanolamide
172,1140,400,2730,155470,Peptide,Gamma-glutamyl Amino Acid,651.0,NAMED,JBFYFLXEJFQWMU-WDSKDSINSA-N,O=C(N)CC[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O,gamma-glutamylglutamine,gamma-glutamylglutamine,10148-81-9,133013,HMDB0011738,C05283,150914,Pos Early,gammaglutamylglutamine
173,1141,209,1669,124595,Amino Acid,Tyrosine Metabolism,180.0,NAMED,KKADPXVIOXHVKN-UHFFFAOYSA-N,OC1=CC=C(CC(C(O)=O)=O)C=C1,4-hydroxyphenylpyruvate,4-hydroxyphenylpyruvate,156-39-8,954,HMDB0000707,C01179,979,Neg,hydroxyphenylpyruvate
